scope,position,digit,count,proportion,chi2,p_value,q_value,reject_fdr_05
Giải nhất,3,1,758,0.10686592415057099,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,2,767,0.10813478076977301,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,3,703,0.09911180036655858,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,4,703,0.09911180036655858,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,5,699,0.09854786409135767,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,6,685,0.09657408712815452,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,7,708,0.0998167207105597,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,8,665,0.09375440575215001,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,3,9,734,0.10348230649936557,14.828845340476526,0.09574586829518217,0.4547928744021153,False
Giải nhất,4,0,669,0.09431834202735091,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,1,751,0.1058790356689694,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,2,704,0.0992527844353588,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,3,661,0.0931904694769491,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,4,714,0.10066262512336106,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,5,762,0.10742986042577189,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,6,741,0.10446919498096716,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,7,722,0.10179049767376286,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,8,718,0.10122656139856197,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,4,9,651,0.09178062878894686,18.559283800930494,0.029212178918505815,0.2822613967413475,False
Giải nhất,5,0,745,0.10503313125616805,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,1,729,0.10277738615536444,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,2,728,0.10263640208656422,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,3,749,0.10559706753136895,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,4,663,0.09347243761454956,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,5,689,0.09713802340335542,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,6,686,0.09671507119695474,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,7,714,0.10066262512336106,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,8,690,0.09727900747215565,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhất,5,9,700,0.0986888481601579,10.10587903566897,0.3419819405544852,0.7335219637933751,False
Giải nhì,1,0,1424,0.10038065698576061,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,1,1380,0.09727900747215565,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,2,1422,0.10023967291696038,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,3,1452,0.10235443394896376,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,4,1415,0.09974622867615959,2.377273368109404,0.9840038836072297,0.9840038836072298,False
